time,measure
1713840520.120508,b'\x1b[0m\r\n'
1713840520.126005,"b'\x1b[0;32mI (510565) mpu6050 test: gyro_x:-3.62, gyro_y:22.95, gyro_z:-6.60\r\n'"
1713840520.126091,b'\x1b[0m\r\n'
1713840520.131907,"b'\x1b[0;32mI (510565) mpu6050 test: acce_x:0.39, acce_y:-0.10, acce_z:-0.92\r\n'"
1713840520.131996,b'\x1b[0m\r\n'
1713840520.13752,"b'\x1b[0;32mI (510575) mpu6050 test: gyro_x:-4.11, gyro_y:25.37, gyro_z:-6.99\r\n'"
1713840520.142498,b'\x1b[0m\r\n'
1713840520.148299,"b'\x1b[0;32mI (510585) mpu6050 test: acce_x:0.39, acce_y:-0.11, acce_z:-0.91\r\n'"
1713840520.148385,b'\x1b[0m\r\n'
1713840520.164437,"b'\x1b[0;32mI (510585) mpu6050 test: gyro_x:-4.73, gyro_y:27.85, gyro_z:-6.98\r\n'"
1713840520.164469,b'\x1b[0m\r\n'
