time,measure
1713846032.3477829,b'\x1b[0m\r\n'
1713846032.35872,"b'\x1b[0;32mI (4201755) mpu6050 test: acce_x:0.46, acce_y:-0.16, acce_z:-0.88\r\n'"
1713846032.358766,b'\x1b[0m\r\n'
1713846032.364278,"b'\x1b[0;32mI (4201765) mpu6050 test: gyro_x:27.76, gyro_y:-22.50, gyro_z:-75.21\r\n'"
1713846032.364324,b'\x1b[0m\r\n'
1713846032.370132,"b'\x1b[0;32mI (4201775) mpu6050 test: acce_x:0.46, acce_y:-0.16, acce_z:-0.89\r\n'"
1713846032.3701792,b'\x1b[0m\r\n'
1713846032.375863,"b'\x1b[0;32mI (4201775) mpu6050 test: gyro_x:28.84, gyro_y:-21.54, gyro_z:-75.10\r\n'"
1713846032.380832,b'\x1b[0m\r\n'
1713846032.386881,"b'\x1b[0;32mI (4201785) mpu6050 test: acce_x:0.45, acce_y:-0.16, acce_z:-0.89\r\n'"
1713846032.3869371,b'\x1b[0m\r\n'
1713846032.399623,"b'\x1b[0;32mI (4201795) mpu6050 test: gyro_x:30.09, gyro_y:-20.46, gyro_z:-76.23\r\n'"
1713846032.3996532,b'\x1b[0m\r\n'
1713846032.399959,"b'\x1b[0;32mI (4201805) mpu6050 test: acce_x:0.44, acce_y:-0.18, acce_z:-0.91\r\n'"
1713846032.399988,b'\x1b[0m\r\n'
1713846032.4085078,"b'\x1b[0;32mI (4201805) mpu6050 test: gyro_x:29.16, gyro_y:-19.24, gyro_z:-74.64\r\n'"
1713846032.4085388,b'\x1b[0m\r\n'
1713846032.414062,"b'\x1b[0;32mI (4201815) mpu6050 test: acce_x:0.44, acce_y:-0.18, acce_z:-0.89\r\n'"
1713846032.414098,b'\x1b[0m\r\n'
1713846032.419934,"b'\x1b[0;32mI (4201825) mpu6050 test: gyro_x:26.12, gyro_y:-16.82, gyro_z:-71.85\r\n'"
1713846032.4199722,b'\x1b[0m\r\n'
1713846032.425549,"b'\x1b[0;32mI (4201825) mpu6050 test: acce_x:0.45, acce_y:-0.14, acce_z:-0.90\r\n'"
