time,measure
1713844007.107303,"b'\x1b[0;32mI (2176505) mpu6050 test: acce_x:0.69, acce_y:-0.14, acce_z:-0.75\r\n'"
1713844007.10742,b'\x1b[0m\r\n'
1713844007.112891,"b'\x1b[0;32mI (2176505) mpu6050 test: gyro_x:-4.46, gyro_y:52.40, gyro_z:-4.08\r\n'"
1713844007.1130009,b'\x1b[0m\r\n'
1713844007.119061,"b'\x1b[0;32mI (2176515) mpu6050 test: acce_x:0.73, acce_y:-0.16, acce_z:-0.76\r\n'"
1713844007.1235971,b'\x1b[0m\r\n'
1713844007.1293461,"b'\x1b[0;32mI (2176525) mpu6050 test: gyro_x:-4.55, gyro_y:48.66, gyro_z:-4.56\r\n'"
1713844007.129505,b'\x1b[0m\r\n'
1713844007.1347141,"b'\x1b[0;32mI (2176525) mpu6050 test: acce_x:0.73, acce_y:-0.16, acce_z:-0.74\r\n'"
1713844007.1348102,b'\x1b[0m\r\n'
1713844007.140558,"b'\x1b[0;32mI (2176535) mpu6050 test: gyro_x:-4.58, gyro_y:43.77, gyro_z:-4.41\r\n'"
1713844007.140631,b'\x1b[0m\r\n'
1713844007.1509929,"b'\x1b[0;32mI (2176545) mpu6050 test: acce_x:0.72, acce_y:-0.17, acce_z:-0.74\r\n'"
1713844007.1510541,b'\x1b[0m\r\n'
1713844007.156877,"b'\x1b[0;32mI (2176545) mpu6050 test: gyro_x:-5.08, gyro_y:38.08, gyro_z:-4.37\r\n'"
1713844007.156936,b'\x1b[0m\r\n'
1713844007.162364,"b'\x1b[0;32mI (2176555) mpu6050 test: acce_x:0.70, acce_y:-0.17, acce_z:-0.74\r\n'"
1713844007.162415,b'\x1b[0m\r\n'
1713844007.1680052,"b'\x1b[0;32mI (2176565) mpu6050 test: gyro_x:-6.35, gyro_y:35.92, gyro_z:-6.46\r\n'"
1713844007.1680472,b'\x1b[0m\r\n'
1713844007.178895,"b'\x1b[0;32mI (2176575) mpu6050 test: acce_x:0.70, acce_y:-0.16, acce_z:-0.74\r\n'"
1713844007.1789398,b'\x1b[0m\r\n'
1713844007.18446,"b'\x1b[0;32mI (2176575) mpu6050 test: gyro_x:-7.27, gyro_y:36.76, gyro_z:-7.62\r\n'"
1713844007.18451,b'\x1b[0m\r\n'
1713844007.190248,"b'\x1b[0;32mI (2176585) mpu6050 test: acce_x:0.70, acce_y:-0.17, acce_z:-0.72\r\n'"
1713844007.190287,b'\x1b[0m\r\n'
1713844007.19583,"b'\x1b[0;32mI (2176595) mpu6050 test: gyro_x:-7.05, gyro_y:38.38, gyro_z:-7.80\r\n'"
1713844007.195868,b'\x1b[0m\r\n'
1713844007.206825,"b'\x1b[0;32mI (2176595) mpu6050 test: acce_x:0.70, acce_y:-0.16, acce_z:-0.73\r\n'"
1713844007.206862,b'\x1b[0m\r\n'
1713844007.212397,"b'\x1b[0;32mI (2176605) mpu6050 test: gyro_x:-6.90, gyro_y:39.07, gyro_z:-7.57\r\n'"
1713844007.212435,b'\x1b[0m\r\n'
1713844007.218017,"b'\x1b[0;32mI (2176615) mpu6050 test: acce_x:0.70, acce_y:-0.15, acce_z:-0.71\r\n'"
1713844007.21806,b'\x1b[0m\r\n'
1713844007.223735,"b'\x1b[0;32mI (2176615) mpu6050 test: gyro_x:-7.36, gyro_y:37.98, gyro_z:-7.24\r\n'"
1713844007.223777,b'\x1b[0m\r\n'
1713844007.234315,"b'\x1b[0;32mI (2176625) mpu6050 test: acce_x:0.68, acce_y:-0.15, acce_z:-0.71\r\n'"
1713844007.2343569,b'\x1b[0m\r\n'
1713844007.240205,"b'\x1b[0;32mI (2176635) mpu6050 test: gyro_x:-8.31, gyro_y:37.71, gyro_z:-6.99\r\n'"
1713844007.240253,b'\x1b[0m\r\n'
1713844007.245794,"b'\x1b[0;32mI (2176645) mpu6050 test: acce_x:0.68, acce_y:-0.13, acce_z:-0.71\r\n'"
1713844007.245842,b'\x1b[0m\r\n'
1713844007.251411,"b'\x1b[0;32mI (2176645) mpu6050 test: gyro_x:-8.00, gyro_y:39.42, gyro_z:-7.07\r\n'"
1713844007.251458,b'\x1b[0m\r\n'
1713844007.26225,"b'\x1b[0;32mI (2176655) mpu6050 test: acce_x:0.69, acce_y:-0.14, acce_z:-0.71\r\n'"
1713844007.262298,b'\x1b[0m\r\n'
1713844007.267854,"b'\x1b[0;32mI (2176665) mpu6050 test: gyro_x:-7.19, gyro_y:42.35, gyro_z:-7.30\r\n'"
1713844007.26791,b'\x1b[0m\r\n'
1713844007.273664,"b'\x1b[0;32mI (2176665) mpu6050 test: acce_x:0.71, acce_y:-0.13, acce_z:-0.69\r\n'"
1713844007.27372,b'\x1b[0m\r\n'
1713844007.279316,"b'\x1b[0;32mI (2176675) mpu6050 test: gyro_x:-6.40, gyro_y:44.21, gyro_z:-7.47\r\n'"
1713844007.28437,b'\x1b[0m\r\n'
1713844007.290158,"b'\x1b[0;32mI (2176685) mpu6050 test: acce_x:0.72, acce_y:-0.13, acce_z:-0.68\r\n'"
1713844007.290226,b'\x1b[0m\r\n'
1713844007.295847,"b'\x1b[0;32mI (2176685) mpu6050 test: gyro_x:-6.26, gyro_y:44.52, gyro_z:-7.21\r\n'"
1713844007.295916,b'\x1b[0m\r\n'
1713844007.3014011,"b'\x1b[0;32mI (2176695) mpu6050 test: acce_x:0.71, acce_y:-0.14, acce_z:-0.69\r\n'"
1713844007.3014688,b'\x1b[0m\r\n'
1713844007.307252,"b'\x1b[0;32mI (2176705) mpu6050 test: gyro_x:-6.99, gyro_y:44.18, gyro_z:-7.30\r\n'"
